time hours since 1900-01-01 00:00:00.0,u10 m s**-1,v10 m s**-1,msl Pa,Distance Weight,surge m
973080,-1.191253137285079,-1.9113698365634368,102194.1948274152,0.08554182649688769,-0.060112
973080,-3.2123004170042426,-3.776827764360489,102212.76032781193,0.0,-0.060112
973086,-1.7529611005857726,-0.701657446908607,102119.45060503868,1.0,-0.018095
973086,-3.338960055787733,-1.2410844860455565,102110.77063082722,0.9200188673326593,-0.018095
973086,-1.8837509449817675,-0.7670866025990719,102166.94935280699,0.7086605733944991,-0.018095
973086,-3.994286012971875,-1.264348185846611,102145.73163806784,0.6570684766888562,-0.018095
973086,-1.487251206181278,-0.8892210265546083,102127.40724806587,0.21851852715205589,-0.018095
973086,-3.0305713700540178,-1.0099014692725774,102075.80962358658,0.17088663921578495,-0.018095
973086,-3.2343281802709365,-1.2410844860455565,102082.07849385042,0.13951071230525602,-0.018095
973086,-2.877753762391329,-1.289065866885231,102114.1461763539,0.1238835278582362,-0.018095
973086,-1.390879741889492,-1.1218580245651522,102177.3170997818,0.08554182649688769,-0.018095
973086,-3.8332079940841766,-1.116042099614889,102141.15054056735,0.0,-0.018095
973092,-2.1356934873445788,0.5793000233869527,102073.1574092442,1.0,-0.030269
973092,-1.8658533873275793,1.3644498916725398,102050.25192174171,0.9200188673326593,-0.030269
973092,-1.8933880914109462,0.3437550629012769,102087.38292253521,0.7086605733944991,-0.030269
973092,-1.3977634179103333,0.7566857343699933,102067.37075976988,0.6570684766888562,-0.030269
973092,-1.6607198419064924,-0.6115106101795211,102085.21292898235,0.21851852715205589,-0.030269
973092,-2.2595996557197324,0.05441279662566245,102054.83301924221,0.17088663921578495,-0.030269
973092,-2.360101325624023,1.1550765934630505,102039.40195397739,0.13951071230525602,-0.030269
973092,-0.7479444015428651,1.3179224920704309,102037.23196042451,0.1238835278582362,-0.030269
973092,-1.0811143209516096,-0.5373575670636601,102097.50955911525,0.08554182649688769,-0.030269
973092,-0.31151934182149255,0.45134967448115315,102062.54855187463,0.0,-0.030269
973098,2.397895539981855,0.48188328047003726,102046.63526582027,1.0,-0.06611
973098,0.7705945286548452,-0.13605874549547092,102104.01953977386,0.9200188673326593,-0.06611
973098,2.249208137931671,-0.5228177546880008,102073.39851963895,0.7086605733944991,-0.06611
973098,1.2634657317471198,-1.6816408010280242,102129.0950208292,0.6570684766888562,-0.06611
973098,3.197778693603677,0.3001356257743,102002.99428436818,0.21851852715205589,-0.06611
973098,0.6907438868130793,1.3615419291974078,102049.04636976791,0.17088663921578495,-0.06611
973098,-0.9076456852263952,1.5767311523571612,102090.0351368776,0.13951071230525602,-0.06611
973098,-0.8897481275722061,-0.9444723135821125,102125.71947530251,0.1238835278582362,-0.06611
973098,2.7957720139865128,-0.01101635906480336,102019.38979121206,0.08554182649688769,-0.06611
973098,-0.41890468774662537,-2.559845468517829,102155.37605385836,0.0,-0.06611
973104,1.9160382185229263,-2.1585466469496404,101997.68985568339,1.0,-0.060525999999999996
973104,0.7705945286548452,-4.010918743608599,102022.28311594922,0.9200188673326593,-0.060525999999999996
973104,1.84582472311034,-1.870658361911592,102018.66646002777,0.7086605733944991,-0.060525999999999996
973104,1.4286739562473247,-3.3202776557647957,102038.43751239833,0.6570684766888562,-0.060525999999999996
973104,2.312537957323416,-1.2410844860455565,101954.0488742313,0.21851852715205589,-0.060525999999999996
973104,2.4020257455943597,-2.4246252134242003,101980.32990726046,0.17088663921578495,-0.060525999999999996
973104,0.8476917000882729,-3.8102693328245048,101996.00208292005,0.13951071230525602,-0.060525999999999996
973104,-1.0714771745224319,-4.175218623453546,102027.82865502876,0.1238835278582362,-0.060525999999999996
973104,2.2147897578274627,-1.57695415192328,101976.47214094426,0.08554182649688769,-0.060525999999999996
973104,0.25018862147920196,-3.40751653001875,102043.25972029359,0.0,-0.060525999999999996
973110,-0.8828644515513648,-1.941903442552321,101971.64993304899,1.0,-0.047219
973110,-1.6042736985355894,-1.5507824896470934,101967.79216673279,0.9200188673326593,-0.047219
973110,-0.4546998030550018,-1.5871320205862407,101969.96216028565,0.7086605733944991,-0.047219
973110,-1.0274216479890441,-0.39486740578220125,101962.96995883754,0.6570684766888562,-0.047219
973110,-0.211017671917201,-1.555144433359791,101972.61437462804,0.21851852715205589,-0.047219
973110,-1.0411890000307267,-2.770672747964885,101962.00551725848,0.17088663921578495,-0.047219
973110,-1.857592976102569,-2.386821701247487,101961.28218607418,0.13951071230525602,-0.047219
973110,-2.4606029955283137,-0.6260504225551795,101961.28218607418,0.1238835278582362,-0.047219
973110,0.057445692895630174,-1.7616097690941492,101973.09659541758,0.08554182649688769,-0.047219
973110,-1.7749888638524665,0.09367029003994176,101958.87108212656,0.0,-0.047219
973116,-2.2609763909239007,0.34957098785154006,101790.57602658203,1.0,-0.072392
973116,-2.8171774134079213,1.3353702669212222,101761.16055842095,0.9200188673326593,-0.072392
973116,-1.6717337235398393,-0.35997185608061955,101789.85269539774,0.7086605733944991,-0.072392
973116,-2.4358217618532834,0.3175834006250904,101758.50834407855,0.6570684766888562,-0.072392
973116,-1.6510826954773137,-0.36869574350601475,101811.5526309264,0.21851852715205589,-0.072392
973116,-2.712545537891125,0.7435999032318996,101787.92381223963,0.17088663921578495,-0.072392
973116,-3.1902726537375488,1.9663981240248232,101765.01832473715,0.13951071230525602,-0.072392
973116,-3.0581060741373856,2.63813745578027,101730.29842789129,0.1238835278582362,-0.072392
973116,-1.0742306449307684,-0.6376822724557067,101816.37483882166,0.08554182649688769,-0.072392
973116,-2.815800678203753,1.469136540777285,101726.92288236461,0.0,-0.072392
973122,2.450211477740254,4.204075248638746,101636.98870511803,1.0,0.037571
973122,0.6453116250755233,5.166610827907374,101632.88982840706,0.9200188673326593,0.037571
973122,1.3736045480805892,2.8460567727521946,101616.01210077366,0.7086605733944991,0.037571
973122,-0.21239440712136926,4.314577822693756,101601.30436669312,0.6570684766888562,0.037571
973122,3.2156762512578663,4.099388599534001,101608.537678536,0.21851852715205589,0.037571
973122,2.1569668792523906,4.127014243047754,101687.86299841301,0.17088663921578495,0.037571
973122,0.13041265871655305,4.87726856163176,101671.7086019639,0.13951071230525602,0.037571
973122,0.2942441480125897,5.880515615552231,101582.25664550684,0.1238835278582362,0.037571
973122,1.5512033894183084,2.360427039405182,101605.8854641936,0.08554182649688769,0.037571
973122,-0.9145293612472365,6.219293243905086,101541.02676800238,0.0,0.037571
973128,4.676392302880503,4.391638828284747,101374.41948522118,1.0,0.14737999999999998
973128,7.195817726508615,4.989225116924334,101373.6961540369,0.9200188673326593,0.14737999999999998
973128,6.139861824911478,4.669349244659835,101288.10196389606,0.7086605733944991,0.14737999999999998
973128,8.028742525030477,5.505388456260229,101280.86865205316,0.6570684766888562,0.14737999999999998
973128,4.05548472580057,3.4654527799552683,101366.46284219401,0.21851852715205589,0.14737999999999998
973128,2.8067858956198606,5.0546542726147985,101417.81935627852,0.17088663921578495,0.14737999999999998
973128,4.427203230926029,5.245125814735933,101403.83495338226,0.13951071230525602,0.14737999999999998
973128,8.54914843220612,2.8257010354262713,101350.79066653442,0.1238835278582362,0.14737999999999998
973128,5.009562222289249,3.9714382506282027,101280.6275416584,0.08554182649688769,0.14737999999999998
973128,9.026875548052544,3.049614146011421,101251.21207349731,0.0,0.14737999999999998
973134,3.43044694310813,1.0881934565350182,101181.29005901607,1.0,0.16591
973134,5.363383169760519,0.8526484960493423,101163.4478898036,0.9200188673326593,0.16591
973134,3.9412157038545956,1.2103278804905546,101096.17808966475,0.7086605733944991,0.16591
973134,6.321590871861703,1.1114571563360727,101077.85369966277,0.6570684766888562,0.16591
973134,3.2101693104411915,1.4953082030534715,101187.07670849038,0.21851852715205589,0.16591
973134,5.269765175877071,1.444418859738665,101241.56765770681,0.17088663921578495,0.16591
973134,6.178410410628192,0.7116123160054499,101232.64657310057,0.13951071230525602,0.16591
973134,6.917717215266606,0.7872193403588765,101144.88238940686,0.1238835278582362,0.16591
973134,3.4731257344373496,1.30774462340747,101099.55363519143,0.08554182649688769,0.16591
973134,8.07968172758471,0.8919059894636217,101051.5726666336,0.0,0.16591
973140,4.646104128388799,0.7668636030329541,100952.7174047808,1.0,0.12889
973140,5.754375967744336,-2.030596298043841,100972.00623636183,0.9200188673326593,0.12889
973140,3.4841396160706974,-0.8456015894276305,100932.70524201547,0.7086605733944991,0.12889
973140,3.9852712303879834,-3.526742991499154,100966.21958688751,0.6570684766888562,0.12889
973140,4.118814545192315,1.883521193483567,100940.42077464788,0.21851852715205589,0.12889
973140,6.236233289203264,2.284820015051756,101002.62725649672,0.17088663921578495,0.12889
973140,7.9984543505387755,1.472044503252417,100999.73393175958,0.13951071230525602,0.12889
973140,5.1761471819936204,-4.041452349597483,101002.38614610196,0.1238835278582362,0.12889
973140,3.8310768875211263,0.4717054118070765,100899.91422832772,0.08554182649688769,0.12889
973140,3.8778858844628505,-5.171195771186189,101000.45726294386,0.0,0.12889
973146,3.744342569658519,-2.7575869168267917,100940.42077464788,1.0,0.091981
973146,3.5433392298499378,-5.219177152025864,101000.2161525491,0.9200188673326593,0.091981
973146,4.28402276969252,-1.9375414988396233,100888.34092937909,0.7086605733944991,0.091981
973146,4.770010296763953,-4.374414053000075,100979.96287938902,0.6570684766888562,0.091981
973146,4.35148279469677,-0.8034361335382201,100875.32096806189,0.21851852715205589,0.091981
973146,4.337715442655085,-4.5314440266571925,100980.44510017853,0.17088663921578495,0.091981
973146,3.105537434924397,-6.315479005150554,101010.10167873438,0.13951071230525602,0.091981
973146,3.1537231670702894,-6.280583455448972,101048.9204522912,0.1238835278582362,0.091981
973146,4.585527779405391,-0.5228177546880008,100802.74673923824,0.08554182649688769,0.091981
973146,4.73834538706808,-5.416918600334826,101045.54490676452,0.0,0.091981
973152,4.69566659573886,-3.2533945188367643,100968.14847004562,1.0,0.015296
973152,7.69144240000923,-5.714984754035836,101015.40610741916,0.9200188673326593,0.015296
973152,5.004055281472574,-1.818315037359219,100917.99750793492,0.7086605733944991,0.015296
973152,8.367419385255896,-4.3264326721604,100966.21958688751,0.6570684766888562,0.015296
973152,4.866381761055738,-1.98843084215443,100894.36868924816,0.21851852715205589,0.015296
973152,6.338111694311722,-6.380908160841019,100985.26730807379,0.17088663921578495,0.015296
973152,7.4684112969339544,-7.811625698605867,101037.58826373736,0.13951071230525602,0.015296
973152,8.478934936793536,-6.3590984422775305,101059.77042005555,0.1238835278582362,0.015296
973152,4.53596531205533,-1.036073131548764,100843.49439595318,0.08554182649688769,0.015296
973152,9.574816159311556,-5.43000443147292,101013.47722426106,0.0,0.015296
973158,3.5075441145415596,-4.2653654601826325,101117.39580440389,1.0,-0.053886
973158,6.368399868803428,-7.484479920153539,101136.44352559016,0.9200188673326593,-0.053886
973158,3.738835628841846,-3.5921721471896197,101084.1225699266,0.7086605733944991,-0.053886
973158,6.57628688463285,-6.844728175624542,101108.47471979765,0.6570684766888562,-0.053886
973158,3.401535503820595,-3.0527451080526697,101087.9803362428,0.21851852715205589,-0.053886
973158,5.942988690715401,-7.136978404375288,101128.00466177346,0.17088663921578495,-0.053886
973158,7.3376214525379595,-8.438291611996771,101155.97346756596,0.13951071230525602,-0.053886
973158,7.0622744117042835,-7.513559544904857,101169.95787046221,0.1238835278582362,-0.053886
973158,3.4510979711706558,-2.4086314198109755,101045.062685975,0.08554182649688769,-0.053886
973158,7.65702401990502,-7.324541984021289,101140.06018151161,0.0,-0.053886
973164,0.734799413346467,-2.1309210034358883,101128.24577216821,1.0,-0.15411
973164,3.4483445007623192,-5.053423290943351,101104.37584308669,0.9200188673326593,-0.15411
973164,1.2565820557262786,-1.6990885758788155,101100.51807677047,0.7086605733944991,-0.15411
973164,3.283136276262116,-4.9211109983248535,101089.66810900615,0.6570684766888562,-0.15411
973164,1.6131564736058852,-3.6634172278303487,101154.28569480262,0.21851852715205589,-0.15411
973164,1.6943838506518194,-4.769896949618,101138.1312983535,0.17088663921578495,-0.15411
973164,4.17250721815488,-5.517243305726874,101119.80690835151,0.13951071230525602,-0.15411
973164,4.933841786059988,-5.022889684954467,101103.89362229717,0.1238835278582362,-0.15411
973164,3.0408308803284836,-2.4551588194130844,101111.85026532433,0.08554182649688769,-0.15411
973164,4.559369810526192,-5.635015785969712,101094.24920650665,0.0,-0.15411
973170,5.009562222289249,-0.09970921455632364,101009.61945794485,1.0,-0.040298
973170,5.827342933565259,-1.0506129439244232,101040.72269886927,0.9200188673326593,-0.040298
973170,5.433596665173106,0.1663693519182372,100960.67404780797,0.7086605733944991,-0.040298
973170,5.875528665711151,-0.1287888393076413,100995.6350550486,0.6570684766888562,-0.040298
973170,5.122454509031055,0.4760673555197741,100976.1051130728,0.21851852715205589,-0.040298
973170,4.368003617146789,-0.4006833307324653,101065.07484874033,0.17088663921578495,-0.040298
973170,5.006808751880913,-1.0622447938249504,101080.2648036104,0.13951071230525602,-0.040298
973170,6.364269663190923,-1.3879365910397121,101039.03492610593,0.1238835278582362,-0.040298
973170,5.670395120290065,0.4091842185917427,100919.68528069828,0.08554182649688769,-0.040298
973170,6.675411819332972,-0.2683710381139681,100988.16063281095,0.0,-0.040298
973176,3.5584833170957886,0.6883486162043955,100800.33563529061,1.0,0.073434
973176,8.109969902076411,0.5923858545250464,100787.55678436818,0.9200188673326593,0.073434
973176,4.334961972246749,1.351364060534447,100703.89147738543,0.7086605733944991,0.073434
973176,8.637259485272896,1.4734984844899826,100693.28262001587,0.6570684766888562,0.073434
973176,2.631940524690478,1.2612172238053612,100800.57674568538,0.21851852715205589,0.073434
973176,5.646990621819203,0.9616970888667851,100875.07985766712,0.17088663921578495,0.073434
973176,7.679051783171712,0.5720301171991231,100865.19433148185,0.13951071230525602,0.073434
973176,9.14114456999852,0.24052239503409822,100787.07456357866,0.1238835278582362,0.073434
973176,3.0848864068618713,1.546197546368278,100700.27482146399,0.08554182649688769,0.073434
973176,10.321006639970811,1.0692917004466622,100691.35373685777,0.0,0.073434
973182,5.178900652401957,0.8264768337731558,100817.69558371355,1.0,0.085594
973182,9.243022975106978,1.054751888071003,100807.32783673874,0.9200188673326593,0.085594
973182,5.280779057510417,1.8311778689311948,100699.5514902797,0.7086605733944991,0.085594
973182,9.357291997052954,2.4200402701453845,100682.43265225153,0.6570684766888562,0.085594
973182,3.9921549064088246,1.1928801056397633,100821.312239635,0.21851852715205589,0.085594
973182,7.988817204109598,-0.10843310198171885,100890.99314372148,0.17088663921578495,0.085594
973182,9.804730938407673,-0.10697912074415239,100894.60979964293,0.13951071230525602,0.085594
973182,10.349918079258348,1.0125864321815916,100803.71118081729,0.1238835278582362,0.085594
973182,4.102293722742294,1.6930496513624336,100709.91923725451,0.08554182649688769,0.085594
973182,11.239289021151112,2.2862739962893217,100674.95823001389,0.0,0.085594
973188,4.5662534865470334,0.7784954529334813,100874.83874727237,1.0,0.11969
973188,8.714356656706325,-0.03282607762829137,100866.1587730609,0.9200188673326593,0.11969
973188,5.680032266719243,0.6272814042266273,100773.57238147192,0.7086605733944991,0.11969
973188,9.45228672614057,-0.9880917507090894,100778.39458936719,0.6570684766888562,0.11969
973188,3.4387073543331415,1.2786649986561516,100889.06426056338,0.21851852715205589,0.11969
973188,6.523970946874453,-0.4850142425112871,100954.6462879389,0.17088663921578495,0.11969
973188,8.885071822023203,-1.1247659870402842,100949.10074885935,0.13951071230525602,0.11969
973188,10.264560496599909,-1.0622447938249504,100872.90986411426,0.1238835278582362,0.11969
973188,4.033456962533876,1.469136540777285,100774.77793344574,0.08554182649688769,0.11969
973188,10.74504108285467,-2.459520763125782,100794.5489858163,0.0,0.11969
973194,6.255507582061622,-0.32798426885416987,101008.89612676056,1.0,-0.07462200000000001
973194,4.6695086268596615,-3.064376957953197,101068.45039426701,0.9200188673326593,-0.07462200000000001
973194,5.8948029585695085,-1.2498083734709518,100972.97067794089,0.7086605733944991,-0.07462200000000001
973194,4.736968651863911,-3.7361162897086437,101048.19712110692,0.6570684766888562,-0.07462200000000001
973194,7.078795234154306,0.7552317531324269,100939.69744346359,0.21851852715205589,-0.07462200000000001
973194,5.441857076398115,0.9122617267895441,101084.1225699266,0.17088663921578495,-0.07462200000000001
973194,4.385901174800978,-0.5824309854282026,101104.37584308669,0.13951071230525602,-0.07462200000000001
973194,4.219316215096606,-4.2159300981053915,101082.91701795279,0.1238835278582362,-0.07462200000000001
973194,6.6368632336162605,-0.06626764609230751,100887.13537740527,0.08554182649688769,-0.07462200000000001
973194,4.162870071725703,-4.854227861396822,101072.06705018846,0.0,-0.07462200000000001
973200,2.477746181823621,-0.9735519383334301,101158.14346111883,1.0,-0.056438999999999996
